OBJECTID *,Shape *,Lat,Long,S1,S2,S3,S4
2053,Point,43.1286,-71.8734,43,86,71,34
2054,Point,43.1287,-71.8734,43,87,71,34
2055,Point,43.1288,-71.8734,43,88,71,34
2056,Point,43.1289,-71.8734,43,89,71,34
2057,Point,43.129,-71.8734,43,90,71,34
2058,Point,43.1291,-71.8734,43,91,71,34
2059,Point,43.1292,-71.8734,43,92,71,34
2060,Point,43.1293,-71.8734,43,93,71,34
2061,Point,43.1294,-71.8734,43,94,71,34
2062,Point,43.1295,-71.8734,43,95,71,34
2063,Point,43.1296,-71.8734,43,96,71,34
2064,Point,43.1297,-71.8734,43,97,71,34
2065,Point,43.1298,-71.8734,43,98,71,34
2066,Point,43.1299,-71.8734,43,99,71,34
2067,Point,43.12,-71.8735,43,00,71,35
2068,Point,43.1201,-71.8735,43,01,71,35
2069,Point,43.1202,-71.8735,43,02,71,35
2070,Point,43.1203,-71.8735,43,03,71,35
2071,Point,43.1204,-71.8735,43,04,71,35
2072,Point,43.1205,-71.8735,43,05,71,35
2073,Point,43.1206,-71.8735,43,06,71,35
2074,Point,43.1207,-71.8735,43,07,71,35
2075,Point,43.1208,-71.8735,43,08,71,35
2076,Point,43.1209,-71.8735,43,09,71,35
2077,Point,43.121,-71.8735,43,10,71,35
2078,Point,43.1211,-71.8735,43,11,71,35
2079,Point,43.1212,-71.8735,43,12,71,35
2080,Point,43.1213,-71.8735,43,13,71,35
2081,Point,43.1214,-71.8735,43,14,71,35
2082,Point,43.1215,-71.8735,43,15,71,35
2083,Point,43.1216,-71.8735,43,16,71,35
2084,Point,43.1221,-71.8735,43,21,71,35
2085,Point,43.1222,-71.8735,43,22,71,35
2086,Point,43.1223,-71.8735,43,23,71,35
2087,Point,43.1224,-71.8735,43,24,71,35
2088,Point,43.1225,-71.8735,43,25,71,35
2089,Point,43.1226,-71.8735,43,26,71,35
2090,Point,43.1227,-71.8735,43,27,71,35
2091,Point,43.1228,-71.8735,43,28,71,35
2092,Point,43.1229,-71.8735,43,29,71,35
2093,Point,43.123,-71.8735,43,30,71,35
2094,Point,43.1231,-71.8735,43,31,71,35
2095,Point,43.1232,-71.8735,43,32,71,35
2096,Point,43.1233,-71.8735,43,33,71,35
2097,Point,43.1234,-71.8735,43,34,71,35
2098,Point,43.1235,-71.8735,43,35,71,35
2099,Point,43.1236,-71.8735,43,36,71,35
2100,Point,43.1237,-71.8735,43,37,71,35
2101,Point,43.1238,-71.8735,43,38,71,35
2102,Point,43.1239,-71.8735,43,39,71,35
2103,Point,43.124,-71.8735,43,40,71,35
2104,Point,43.1241,-71.8735,43,41,71,35
2105,Point,43.1242,-71.8735,43,42,71,35
2106,Point,43.1243,-71.8735,43,43,71,35
2107,Point,43.1244,-71.8735,43,44,71,35
2108,Point,43.1245,-71.8735,43,45,71,35
2109,Point,43.1246,-71.8735,43,46,71,35
2110,Point,43.1247,-71.8735,43,47,71,35
2111,Point,43.1248,-71.8735,43,48,71,35
2112,Point,43.1249,-71.8735,43,49,71,35
2113,Point,43.125,-71.8735,43,50,71,35
2114,Point,43.1251,-71.8735,43,51,71,35
2115,Point,43.1252,-71.8735,43,52,71,35
2116,Point,43.1253,-71.8735,43,53,71,35
2117,Point,43.1254,-71.8735,43,54,71,35
2118,Point,43.1255,-71.8735,43,55,71,35
2119,Point,43.1256,-71.8735,43,56,71,35
2120,Point,43.1257,-71.8735,43,57,71,35
2121,Point,43.1258,-71.8735,43,58,71,35
2122,Point,43.1259,-71.8735,43,59,71,35
2123,Point,43.126,-71.8735,43,60,71,35
2124,Point,43.1261,-71.8735,43,61,71,35
2125,Point,43.1262,-71.8735,43,62,71,35
2126,Point,43.1263,-71.8735,43,63,71,35
2127,Point,43.1264,-71.8735,43,64,71,35
2128,Point,43.1265,-71.8735,43,65,71,35
2129,Point,43.1266,-71.8735,43,66,71,35
2130,Point,43.1267,-71.8735,43,67,71,35
2131,Point,43.1268,-71.8735,43,68,71,35
2132,Point,43.1269,-71.8735,43,69,71,35
2133,Point,43.127,-71.8735,43,70,71,35
2134,Point,43.1271,-71.8735,43,71,71,35
2135,Point,43.1272,-71.8735,43,72,71,35
2136,Point,43.1273,-71.8735,43,73,71,35
2137,Point,43.1274,-71.8735,43,74,71,35
2138,Point,43.1275,-71.8735,43,75,71,35
2139,Point,43.1276,-71.8735,43,76,71,35
2140,Point,43.1277,-71.8735,43,77,71,35
2141,Point,43.1278,-71.8735,43,78,71,35
2142,Point,43.1279,-71.8735,43,79,71,35
2143,Point,43.128,-71.8735,43,80,71,35
2144,Point,43.1281,-71.8735,43,81,71,35
2145,Point,43.1282,-71.8735,43,82,71,35
2146,Point,43.1283,-71.8735,43,83,71,35
2147,Point,43.1284,-71.8735,43,84,71,35
2148,Point,43.1285,-71.8735,43,85,71,35
2149,Point,43.1286,-71.8735,43,86,71,35
2150,Point,43.1287,-71.8735,43,87,71,35
2151,Point,43.1288,-71.8735,43,88,71,35
2152,Point,43.1289,-71.8735,43,89,71,35
2153,Point,43.129,-71.8735,43,90,71,35
2154,Point,43.1291,-71.8735,43,91,71,35
2155,Point,43.1292,-71.8735,43,92,71,35
2156,Point,43.1293,-71.8735,43,93,71,35
2157,Point,43.1294,-71.8735,43,94,71,35
2158,Point,43.1295,-71.8735,43,95,71,35
2159,Point,43.1296,-71.8735,43,96,71,35
2160,Point,43.1297,-71.8735,43,97,71,35
2161,Point,43.1298,-71.8735,43,98,71,35
2162,Point,43.1299,-71.8735,43,99,71,35
2163,Point,43.12,-71.8736,43,00,71,36
2164,Point,43.1201,-71.8736,43,01,71,36
2165,Point,43.1202,-71.8736,43,02,71,36
2166,Point,43.1203,-71.8736,43,03,71,36
2167,Point,43.1204,-71.8736,43,04,71,36
2168,Point,43.1205,-71.8736,43,05,71,36
2169,Point,43.1206,-71.8736,43,06,71,36
2170,Point,43.1207,-71.8736,43,07,71,36
2171,Point,43.1208,-71.8736,43,08,71,36
2172,Point,43.1209,-71.8736,43,09,71,36
2173,Point,43.121,-71.8736,43,10,71,36
2174,Point,43.1211,-71.8736,43,11,71,36
2175,Point,43.1212,-71.8736,43,12,71,36
2176,Point,43.1213,-71.8736,43,13,71,36
2177,Point,43.1214,-71.8736,43,14,71,36
2178,Point,43.1215,-71.8736,43,15,71,36
2179,Point,43.1216,-71.8736,43,16,71,36
2180,Point,43.1221,-71.8736,43,21,71,36
2181,Point,43.1222,-71.8736,43,22,71,36
2182,Point,43.1223,-71.8736,43,23,71,36
2183,Point,43.1224,-71.8736,43,24,71,36
2184,Point,43.1225,-71.8736,43,25,71,36
2185,Point,43.1226,-71.8736,43,26,71,36
2186,Point,43.1227,-71.8736,43,27,71,36
2187,Point,43.1228,-71.8736,43,28,71,36
2188,Point,43.1229,-71.8736,43,29,71,36
2189,Point,43.123,-71.8736,43,30,71,36
2190,Point,43.1231,-71.8736,43,31,71,36
2191,Point,43.1232,-71.8736,43,32,71,36
2192,Point,43.1233,-71.8736,43,33,71,36
2193,Point,43.1234,-71.8736,43,34,71,36
2194,Point,43.1235,-71.8736,43,35,71,36
2195,Point,43.1236,-71.8736,43,36,71,36
2196,Point,43.1237,-71.8736,43,37,71,36
2197,Point,43.1238,-71.8736,43,38,71,36
2198,Point,43.1239,-71.8736,43,39,71,36
2199,Point,43.124,-71.8736,43,40,71,36
2200,Point,43.1241,-71.8736,43,41,71,36
2201,Point,43.1242,-71.8736,43,42,71,36
2202,Point,43.1243,-71.8736,43,43,71,36
2203,Point,43.1244,-71.8736,43,44,71,36
2204,Point,43.1245,-71.8736,43,45,71,36
2205,Point,43.1246,-71.8736,43,46,71,36
2206,Point,43.1247,-71.8736,43,47,71,36
2207,Point,43.1248,-71.8736,43,48,71,36
2208,Point,43.1249,-71.8736,43,49,71,36
2209,Point,43.125,-71.8736,43,50,71,36
2210,Point,43.1251,-71.8736,43,51,71,36
2211,Point,43.1252,-71.8736,43,52,71,36
2212,Point,43.1253,-71.8736,43,53,71,36
2213,Point,43.1254,-71.8736,43,54,71,36
2214,Point,43.1255,-71.8736,43,55,71,36
2215,Point,43.1256,-71.8736,43,56,71,36
2216,Point,43.1257,-71.8736,43,57,71,36
2217,Point,43.1258,-71.8736,43,58,71,36
2218,Point,43.1259,-71.8736,43,59,71,36
2219,Point,43.126,-71.8736,43,60,71,36
2220,Point,43.1261,-71.8736,43,61,71,36
2221,Point,43.1262,-71.8736,43,62,71,36
2222,Point,43.1263,-71.8736,43,63,71,36
2223,Point,43.1264,-71.8736,43,64,71,36
2224,Point,43.1265,-71.8736,43,65,71,36
2225,Point,43.1266,-71.8736,43,66,71,36
2226,Point,43.1267,-71.8736,43,67,71,36
2227,Point,43.1268,-71.8736,43,68,71,36
2228,Point,43.1269,-71.8736,43,69,71,36
2229,Point,43.127,-71.8736,43,70,71,36
2230,Point,43.1271,-71.8736,43,71,71,36
2231,Point,43.1272,-71.8736,43,72,71,36
2232,Point,43.1273,-71.8736,43,73,71,36
2233,Point,43.1274,-71.8736,43,74,71,36
2234,Point,43.1275,-71.8736,43,75,71,36
2235,Point,43.1276,-71.8736,43,76,71,36
2236,Point,43.1277,-71.8736,43,77,71,36
2237,Point,43.1278,-71.8736,43,78,71,36
2238,Point,43.1279,-71.8736,43,79,71,36
2239,Point,43.128,-71.8736,43,80,71,36
2240,Point,43.1281,-71.8736,43,81,71,36
2241,Point,43.1282,-71.8736,43,82,71,36
2242,Point,43.1283,-71.8736,43,83,71,36
2243,Point,43.1284,-71.8736,43,84,71,36
2244,Point,43.1285,-71.8736,43,85,71,36
2245,Point,43.1286,-71.8736,43,86,71,36
2246,Point,43.1287,-71.8736,43,87,71,36
2247,Point,43.1288,-71.8736,43,88,71,36
2248,Point,43.1289,-71.8736,43,89,71,36
2249,Point,43.129,-71.8736,43,90,71,36
2250,Point,43.1291,-71.8736,43,91,71,36
2251,Point,43.1292,-71.8736,43,92,71,36
2252,Point,43.1293,-71.8736,43,93,71,36
2253,Point,43.1294,-71.8736,43,94,71,36
2254,Point,43.1295,-71.8736,43,95,71,36
2255,Point,43.1296,-71.8736,43,96,71,36
2256,Point,43.1297,-71.8736,43,97,71,36
2257,Point,43.1298,-71.8736,43,98,71,36
2258,Point,43.1299,-71.8736,43,99,71,36
2259,Point,43.12,-71.8737,43,00,71,37
2260,Point,43.1201,-71.8737,43,01,71,37
2261,Point,43.1202,-71.8737,43,02,71,37
2262,Point,43.1203,-71.8737,43,03,71,37
2263,Point,43.1204,-71.8737,43,04,71,37
2264,Point,43.1205,-71.8737,43,05,71,37
2265,Point,43.1206,-71.8737,43,06,71,37
2266,Point,43.1207,-71.8737,43,07,71,37
2267,Point,43.1208,-71.8737,43,08,71,37
2268,Point,43.1209,-71.8737,43,09,71,37
2269,Point,43.121,-71.8737,43,10,71,37
2270,Point,43.1211,-71.8737,43,11,71,37
2271,Point,43.1212,-71.8737,43,12,71,37
2272,Point,43.1213,-71.8737,43,13,71,37
2273,Point,43.1214,-71.8737,43,14,71,37
2274,Point,43.1215,-71.8737,43,15,71,37
2275,Point,43.1216,-71.8737,43,16,71,37
2276,Point,43.1217,-71.8737,43,17,71,37
2277,Point,43.1218,-71.8737,43,18,71,37
2278,Point,43.1219,-71.8737,43,19,71,37
2279,Point,43.122,-71.8737,43,20,71,37
2280,Point,43.1221,-71.8737,43,21,71,37
2281,Point,43.1222,-71.8737,43,22,71,37
2282,Point,43.1223,-71.8737,43,23,71,37
2283,Point,43.1224,-71.8737,43,24,71,37
2284,Point,43.1225,-71.8737,43,25,71,37
2285,Point,43.1226,-71.8737,43,26,71,37
2286,Point,43.1227,-71.8737,43,27,71,37
2287,Point,43.1228,-71.8737,43,28,71,37
2288,Point,43.1229,-71.8737,43,29,71,37
2289,Point,43.123,-71.8737,43,30,71,37
2290,Point,43.1231,-71.8737,43,31,71,37
2291,Point,43.1232,-71.8737,43,32,71,37
2292,Point,43.1233,-71.8737,43,33,71,37
2293,Point,43.1234,-71.8737,43,34,71,37
2294,Point,43.1235,-71.8737,43,35,71,37
2295,Point,43.1236,-71.8737,43,36,71,37
2296,Point,43.1237,-71.8737,43,37,71,37
2297,Point,43.1238,-71.8737,43,38,71,37
2298,Point,43.1239,-71.8737,43,39,71,37
2299,Point,43.124,-71.8737,43,40,71,37
2300,Point,43.1241,-71.8737,43,41,71,37
2301,Point,43.1242,-71.8737,43,42,71,37
2302,Point,43.1243,-71.8737,43,43,71,37
2303,Point,43.1244,-71.8737,43,44,71,37
2304,Point,43.1245,-71.8737,43,45,71,37
2305,Point,43.1246,-71.8737,43,46,71,37
2306,Point,43.1247,-71.8737,43,47,71,37
2307,Point,43.1248,-71.8737,43,48,71,37
2308,Point,43.1249,-71.8737,43,49,71,37
2309,Point,43.125,-71.8737,43,50,71,37
2310,Point,43.1251,-71.8737,43,51,71,37
2311,Point,43.1252,-71.8737,43,52,71,37
2312,Point,43.1253,-71.8737,43,53,71,37
2313,Point,43.1254,-71.8737,43,54,71,37
2314,Point,43.1255,-71.8737,43,55,71,37
2315,Point,43.1256,-71.8737,43,56,71,37
2316,Point,43.1257,-71.8737,43,57,71,37
2317,Point,43.1258,-71.8737,43,58,71,37
2318,Point,43.1259,-71.8737,43,59,71,37
2319,Point,43.126,-71.8737,43,60,71,37
2320,Point,43.1261,-71.8737,43,61,71,37
2321,Point,43.1262,-71.8737,43,62,71,37
2322,Point,43.1263,-71.8737,43,63,71,37
2323,Point,43.1264,-71.8737,43,64,71,37
2324,Point,43.1265,-71.8737,43,65,71,37
2325,Point,43.1266,-71.8737,43,66,71,37
2326,Point,43.1267,-71.8737,43,67,71,37
2327,Point,43.1268,-71.8737,43,68,71,37
2328,Point,43.1269,-71.8737,43,69,71,37
2329,Point,43.127,-71.8737,43,70,71,37
2330,Point,43.1271,-71.8737,43,71,71,37
2331,Point,43.1272,-71.8737,43,72,71,37
2332,Point,43.1273,-71.8737,43,73,71,37
2333,Point,43.1274,-71.8737,43,74,71,37
2334,Point,43.1275,-71.8737,43,75,71,37
2335,Point,43.1276,-71.8737,43,76,71,37
2336,Point,43.1277,-71.8737,43,77,71,37
2337,Point,43.1278,-71.8737,43,78,71,37
2338,Point,43.1279,-71.8737,43,79,71,37
2339,Point,43.128,-71.8737,43,80,71,37
2340,Point,43.1281,-71.8737,43,81,71,37
2341,Point,43.1282,-71.8737,43,82,71,37
2342,Point,43.1283,-71.8737,43,83,71,37
2343,Point,43.1284,-71.8737,43,84,71,37
2344,Point,43.1285,-71.8737,43,85,71,37
2345,Point,43.1286,-71.8737,43,86,71,37
2346,Point,43.1287,-71.8737,43,87,71,37
2347,Point,43.1288,-71.8737,43,88,71,37
2348,Point,43.1289,-71.8737,43,89,71,37
2349,Point,43.129,-71.8737,43,90,71,37
2350,Point,43.1291,-71.8737,43,91,71,37
2351,Point,43.1292,-71.8737,43,92,71,37
2352,Point,43.1293,-71.8737,43,93,71,37
2353,Point,43.1294,-71.8737,43,94,71,37
2354,Point,43.1295,-71.8737,43,95,71,37
2355,Point,43.1296,-71.8737,43,96,71,37
2356,Point,43.1297,-71.8737,43,97,71,37
2357,Point,43.1298,-71.8737,43,98,71,37
2358,Point,43.1299,-71.8737,43,99,71,37
2359,Point,43.12,-71.8738,43,00,71,38
2360,Point,43.1201,-71.8738,43,01,71,38
2361,Point,43.1202,-71.8738,43,02,71,38
2362,Point,43.1203,-71.8738,43,03,71,38
2363,Point,43.1204,-71.8738,43,04,71,38
2364,Point,43.1205,-71.8738,43,05,71,38
2365,Point,43.1206,-71.8738,43,06,71,38
2366,Point,43.1207,-71.8738,43,07,71,38
2367,Point,43.1208,-71.8738,43,08,71,38
2368,Point,43.1209,-71.8738,43,09,71,38
2369,Point,43.121,-71.8738,43,10,71,38
2370,Point,43.1211,-71.8738,43,11,71,38
2371,Point,43.1212,-71.8738,43,12,71,38
2372,Point,43.1213,-71.8738,43,13,71,38
2373,Point,43.1214,-71.8738,43,14,71,38
2374,Point,43.1215,-71.8738,43,15,71,38
2375,Point,43.1216,-71.8738,43,16,71,38
2376,Point,43.1217,-71.8738,43,17,71,38
2377,Point,43.1218,-71.8738,43,18,71,38
2378,Point,43.1219,-71.8738,43,19,71,38
2379,Point,43.122,-71.8738,43,20,71,38
2380,Point,43.1221,-71.8738,43,21,71,38
2381,Point,43.1222,-71.8738,43,22,71,38
2382,Point,43.1223,-71.8738,43,23,71,38
2383,Point,43.1224,-71.8738,43,24,71,38
2384,Point,43.1225,-71.8738,43,25,71,38
2385,Point,43.1226,-71.8738,43,26,71,38
2386,Point,43.1227,-71.8738,43,27,71,38
2387,Point,43.1228,-71.8738,43,28,71,38
2388,Point,43.1229,-71.8738,43,29,71,38
2389,Point,43.123,-71.8738,43,30,71,38
2390,Point,43.1231,-71.8738,43,31,71,38
2391,Point,43.1232,-71.8738,43,32,71,38
2392,Point,43.1233,-71.8738,43,33,71,38
2393,Point,43.1234,-71.8738,43,34,71,38
2394,Point,43.1235,-71.8738,43,35,71,38
2395,Point,43.1236,-71.8738,43,36,71,38
2396,Point,43.1237,-71.8738,43,37,71,38
2397,Point,43.1238,-71.8738,43,38,71,38
2398,Point,43.1239,-71.8738,43,39,71,38
2399,Point,43.124,-71.8738,43,40,71,38
2400,Point,43.1241,-71.8738,43,41,71,38
2401,Point,43.1242,-71.8738,43,42,71,38
2402,Point,43.1243,-71.8738,43,43,71,38
2403,Point,43.1244,-71.8738,43,44,71,38
2404,Point,43.1245,-71.8738,43,45,71,38
2405,Point,43.1246,-71.8738,43,46,71,38
2406,Point,43.1247,-71.8738,43,47,71,38
2407,Point,43.1248,-71.8738,43,48,71,38
2408,Point,43.1249,-71.8738,43,49,71,38
2409,Point,43.125,-71.8738,43,50,71,38
2410,Point,43.1251,-71.8738,43,51,71,38
2411,Point,43.1252,-71.8738,43,52,71,38
2412,Point,43.1253,-71.8738,43,53,71,38
2413,Point,43.1254,-71.8738,43,54,71,38
2414,Point,43.1255,-71.8738,43,55,71,38
2415,Point,43.1256,-71.8738,43,56,71,38
2416,Point,43.1257,-71.8738,43,57,71,38
2417,Point,43.1258,-71.8738,43,58,71,38
2418,Point,43.1259,-71.8738,43,59,71,38
2419,Point,43.126,-71.8738,43,60,71,38
2420,Point,43.1261,-71.8738,43,61,71,38
2421,Point,43.1262,-71.8738,43,62,71,38
2422,Point,43.1263,-71.8738,43,63,71,38
2423,Point,43.1264,-71.8738,43,64,71,38
2424,Point,43.1265,-71.8738,43,65,71,38
2425,Point,43.1266,-71.8738,43,66,71,38
2426,Point,43.1267,-71.8738,43,67,71,38
2427,Point,43.1268,-71.8738,43,68,71,38
2428,Point,43.1269,-71.8738,43,69,71,38
2429,Point,43.127,-71.8738,43,70,71,38
2430,Point,43.1271,-71.8738,43,71,71,38
2431,Point,43.1272,-71.8738,43,72,71,38
2432,Point,43.1273,-71.8738,43,73,71,38
2433,Point,43.1274,-71.8738,43,74,71,38
2434,Point,43.1275,-71.8738,43,75,71,38
2435,Point,43.1276,-71.8738,43,76,71,38
2436,Point,43.1277,-71.8738,43,77,71,38
2437,Point,43.1278,-71.8738,43,78,71,38
2438,Point,43.1279,-71.8738,43,79,71,38
2439,Point,43.128,-71.8738,43,80,71,38
2440,Point,43.1281,-71.8738,43,81,71,38
2441,Point,43.1282,-71.8738,43,82,71,38
2442,Point,43.1283,-71.8738,43,83,71,38
2443,Point,43.1284,-71.8738,43,84,71,38
2444,Point,43.1285,-71.8738,43,85,71,38
2445,Point,43.1286,-71.8738,43,86,71,38
2446,Point,43.1287,-71.8738,43,87,71,38
2447,Point,43.1288,-71.8738,43,88,71,38
2448,Point,43.1289,-71.8738,43,89,71,38
2449,Point,43.129,-71.8738,43,90,71,38
2450,Point,43.1291,-71.8738,43,91,71,38
2451,Point,43.1292,-71.8738,43,92,71,38
2452,Point,43.1293,-71.8738,43,93,71,38
2453,Point,43.1294,-71.8738,43,94,71,38
2454,Point,43.1295,-71.8738,43,95,71,38
2455,Point,43.1296,-71.8738,43,96,71,38
2456,Point,43.1297,-71.8738,43,97,71,38
2457,Point,43.1298,-71.8738,43,98,71,38
2458,Point,43.1299,-71.8738,43,99,71,38
2459,Point,43.12,-71.8739,43,00,71,39
2460,Point,43.1201,-71.8739,43,01,71,39
2461,Point,43.1202,-71.8739,43,02,71,39
2462,Point,43.1203,-71.8739,43,03,71,39
2463,Point,43.1204,-71.8739,43,04,71,39
2464,Point,43.1205,-71.8739,43,05,71,39
2465,Point,43.1206,-71.8739,43,06,71,39
2466,Point,43.1207,-71.8739,43,07,71,39
2467,Point,43.1208,-71.8739,43,08,71,39
2468,Point,43.1209,-71.8739,43,09,71,39
2469,Point,43.121,-71.8739,43,10,71,39
2470,Point,43.1211,-71.8739,43,11,71,39
2471,Point,43.1212,-71.8739,43,12,71,39
2472,Point,43.1213,-71.8739,43,13,71,39
2473,Point,43.1214,-71.8739,43,14,71,39
2474,Point,43.1215,-71.8739,43,15,71,39
2475,Point,43.1216,-71.8739,43,16,71,39
2476,Point,43.1217,-71.8739,43,17,71,39
2477,Point,43.1218,-71.8739,43,18,71,39
2478,Point,43.1219,-71.8739,43,19,71,39
2479,Point,43.122,-71.8739,43,20,71,39
2480,Point,43.1221,-71.8739,43,21,71,39
2481,Point,43.1222,-71.8739,43,22,71,39
2482,Point,43.1223,-71.8739,43,23,71,39
2483,Point,43.1224,-71.8739,43,24,71,39
2484,Point,43.1225,-71.8739,43,25,71,39
2485,Point,43.1226,-71.8739,43,26,71,39
2486,Point,43.1227,-71.8739,43,27,71,39
2487,Point,43.1228,-71.8739,43,28,71,39
2488,Point,43.1229,-71.8739,43,29,71,39
2489,Point,43.123,-71.8739,43,30,71,39
2490,Point,43.1231,-71.8739,43,31,71,39
2491,Point,43.1232,-71.8739,43,32,71,39
2492,Point,43.1233,-71.8739,43,33,71,39
2493,Point,43.1234,-71.8739,43,34,71,39
2494,Point,43.1235,-71.8739,43,35,71,39
2495,Point,43.1236,-71.8739,43,36,71,39
2496,Point,43.1237,-71.8739,43,37,71,39
2497,Point,43.1238,-71.8739,43,38,71,39
2498,Point,43.1239,-71.8739,43,39,71,39
2499,Point,43.124,-71.8739,43,40,71,39
2500,Point,43.1241,-71.8739,43,41,71,39
2501,Point,43.1242,-71.8739,43,42,71,39
2502,Point,43.1243,-71.8739,43,43,71,39
2503,Point,43.1244,-71.8739,43,44,71,39
2504,Point,43.1245,-71.8739,43,45,71,39
2505,Point,43.1246,-71.8739,43,46,71,39
2506,Point,43.1247,-71.8739,43,47,71,39
2507,Point,43.1248,-71.8739,43,48,71,39
2508,Point,43.1249,-71.8739,43,49,71,39
2509,Point,43.125,-71.8739,43,50,71,39
2510,Point,43.1251,-71.8739,43,51,71,39
2511,Point,43.1252,-71.8739,43,52,71,39
2512,Point,43.1253,-71.8739,43,53,71,39
2513,Point,43.1254,-71.8739,43,54,71,39
2514,Point,43.1255,-71.8739,43,55,71,39
2515,Point,43.1256,-71.8739,43,56,71,39
2516,Point,43.1257,-71.8739,43,57,71,39
2517,Point,43.1258,-71.8739,43,58,71,39
2518,Point,43.1259,-71.8739,43,59,71,39
2519,Point,43.126,-71.8739,43,60,71,39
2520,Point,43.1261,-71.8739,43,61,71,39
2521,Point,43.1262,-71.8739,43,62,71,39
2522,Point,43.1263,-71.8739,43,63,71,39
2523,Point,43.1264,-71.8739,43,64,71,39
2524,Point,43.1265,-71.8739,43,65,71,39
2525,Point,43.1266,-71.8739,43,66,71,39
2526,Point,43.1267,-71.8739,43,67,71,39
2527,Point,43.1268,-71.8739,43,68,71,39
2528,Point,43.1269,-71.8739,43,69,71,39
2529,Point,43.127,-71.8739,43,70,71,39
2530,Point,43.1271,-71.8739,43,71,71,39
2531,Point,43.1272,-71.8739,43,72,71,39
2532,Point,43.1273,-71.8739,43,73,71,39
2533,Point,43.1274,-71.8739,43,74,71,39
2534,Point,43.1275,-71.8739,43,75,71,39
2535,Point,43.1276,-71.8739,43,76,71,39
2536,Point,43.1277,-71.8739,43,77,71,39
2537,Point,43.1278,-71.8739,43,78,71,39
2538,Point,43.1279,-71.8739,43,79,71,39
2539,Point,43.128,-71.8739,43,80,71,39
2540,Point,43.1281,-71.8739,43,81,71,39
2541,Point,43.1282,-71.8739,43,82,71,39
2542,Point,43.1283,-71.8739,43,83,71,39
2543,Point,43.1284,-71.8739,43,84,71,39
2544,Point,43.1285,-71.8739,43,85,71,39
2545,Point,43.1286,-71.8739,43,86,71,39
2546,Point,43.1287,-71.8739,43,87,71,39
2547,Point,43.1288,-71.8739,43,88,71,39
2548,Point,43.1289,-71.8739,43,89,71,39
2549,Point,43.129,-71.8739,43,90,71,39
2550,Point,43.1291,-71.8739,43,91,71,39
2551,Point,43.1292,-71.8739,43,92,71,39
2552,Point,43.1293,-71.8739,43,93,71,39
2553,Point,43.1294,-71.8739,43,94,71,39
2554,Point,43.1295,-71.8739,43,95,71,39
2555,Point,43.1296,-71.8739,43,96,71,39
2556,Point,43.1297,-71.8739,43,97,71,39
2557,Point,43.1298,-71.8739,43,98,71,39
2558,Point,43.1299,-71.8739,43,99,71,39
2559,Point,43.12,-71.874,43,00,71,40
2560,Point,43.1201,-71.874,43,01,71,40
2561,Point,43.1202,-71.874,43,02,71,40
2562,Point,43.1203,-71.874,43,03,71,40
2563,Point,43.1204,-71.874,43,04,71,40
2564,Point,43.1205,-71.874,43,05,71,40
2565,Point,43.1206,-71.874,43,06,71,40
2566,Point,43.1207,-71.874,43,07,71,40
2567,Point,43.1208,-71.874,43,08,71,40
2568,Point,43.1209,-71.874,43,09,71,40
2569,Point,43.121,-71.874,43,10,71,40
2570,Point,43.1211,-71.874,43,11,71,40
2571,Point,43.1212,-71.874,43,12,71,40
2572,Point,43.1213,-71.874,43,13,71,40
2573,Point,43.1214,-71.874,43,14,71,40
2574,Point,43.1215,-71.874,43,15,71,40
2575,Point,43.1216,-71.874,43,16,71,40
2576,Point,43.1217,-71.874,43,17,71,40
2577,Point,43.1218,-71.874,43,18,71,40
2578,Point,43.1219,-71.874,43,19,71,40
2579,Point,43.122,-71.874,43,20,71,40
2580,Point,43.1221,-71.874,43,21,71,40
2581,Point,43.1222,-71.874,43,22,71,40
2582,Point,43.1223,-71.874,43,23,71,40
2583,Point,43.1224,-71.874,43,24,71,40
2584,Point,43.1225,-71.874,43,25,71,40
2585,Point,43.1226,-71.874,43,26,71,40
2586,Point,43.1227,-71.874,43,27,71,40
2587,Point,43.1228,-71.874,43,28,71,40
2588,Point,43.1229,-71.874,43,29,71,40
2589,Point,43.123,-71.874,43,30,71,40
2590,Point,43.1231,-71.874,43,31,71,40
2591,Point,43.1232,-71.874,43,32,71,40
2592,Point,43.1233,-71.874,43,33,71,40
